"ID do pedido","Status do pedido","Cancelar Motivo","Status da Devolução / Reembolso","Número de rastreamento","Data de criação do pedido","Nº de referência do SKU principal","Nome do Produto","Número de referência SKU","Nome da variação","Preço acordado","Quantidade","Valor Total","Taxa de comissão","Taxa de serviço","Total global","Valor estimado do frete","Nome de usuário (comprador)"
"2401199A29J040","Concluído","","","BR246914820762LSPXLM1524933","2024-01-18 20:34","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","10.31","giovanenabolotnyj"
"2401199AADT8HW","Concluído","","","BR2474388376856SPXLM1218379","2024-01-18 20:38","#F495","Suplemento Alimentar Catarinense Poli vitamínico Multi Kids C/150ml","#F495","","23.99","1","23.99","2.88","4.92","23.99","7.99","stefanyshadyaahzahira"
"2401199AKFSY7M","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-18 20:43","#F780","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml - Kit C/2","#F780","","67.99","1","0.00","0.00","0.00","0.00","11.47","nildapereiratavares640"
"2401199AXRA7WE","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-18 20:50","#F780","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml - Kit C/2","#F780","","67.99","1","0.00","0.00","0.00","0.00","11.47","nildapereiratavares640"
"2401199C66XK5G","Concluído","","","BR245312253205NSPXLM1526814","2024-01-18 21:12","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.44","5.96","36.99","10.31","raf061274"
"2401199CGFYV0K","Concluído","","","BR242289524006BSPXLM1217186","2024-01-18 21:17","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","47.99","5.76","6.84","47.99","10.31","cidaserafim684"
"2401199D8CRDPH","Cancelado","Cancelado pelo comprador. Motivo : É necessário alterar o endereço de entrega","","","2024-01-18 21:31","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","7.99","andersonwpxavier"
"2401199DAN8QTF","Concluído","","","BR247341380550MSPXLM1217609","2024-01-18 21:32","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","7.99","andersonwpxavier"
"2401199DP0MRJ8","Concluído","","","BR246486004916BSPXLM1218315","2024-01-18 21:38","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","16.11","l19061963"
"2401199E67DMR8","Cancelado","Cancelado pelo comprador. Motivo : Outros","","","2024-01-18 21:47","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","0.00","0.00","0.00","0.00","11.47","rosilenemoreira936"
"2401199E699VJN","Concluído","","","BR248949788895PSPXLM1523147","2024-01-18 21:48","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","1","34.99","4.20","5.80","34.61","14.94","ki7jz7dh65"
"2401199EQQ8QCD","Concluído","","","BR240566618881PSPXLM1217494","2024-01-18 21:57","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","47.99","5.64","6.76","46.99","9.16","arturgouveia"
"2401199F4BJQJW","Concluído","","","BR241857437035O","2024-01-18 22:04","#F779","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml","#F779","","36.99","1","40.87","4.32","5.88","38.87","23.88","mariacleiacostapassosass"
"2401199F9JG5KG","Concluído","","","BR247953275889R","2024-01-18 22:07","#F495","Suplemento Alimentar Catarinense Poli vitamínico Multi Kids C/150ml","#F495","","23.99","1","23.99","2.88","4.92","23.99","16.11","everaldosales"
"2401199FSBVMPH","Concluído","","","BR2411157275369SPXLM1217252","2024-01-18 22:16","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","10.31","l69kydntgm"
"2401199FWFGYU8","Concluído","","","BR249306796283NSPXLM1219529","2024-01-18 22:18","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","52.57","5.76","6.84","52.57","9.16","divamariaminutti"
"2401199GEJ0VDY","Concluído","","","BR2496058739279SPXLM1218342","2024-01-18 22:28","#F015","Equaliv Nutri Homem - Poli Vitamínico - C/ 60 Cápsulas","#F015","","56.99","1","56.99","6.84","7.56","56.99","7.99","fofao100"
"2401199JKY35VD","Concluído","","","BR242731792998RSPXLM1218554","2024-01-18 23:07","#F495","Suplemento Alimentar Catarinense Poli vitamínico Multi Kids C/150ml","#F495","","23.99","1","23.99","2.88","4.92","23.99","10.31","vanderleitrevisan"
"2401199JN910WV","Concluído","","","BR245119910971CSPXLM1218824","2024-01-18 23:08","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","7.99","mariaeduardagomes213"
"2401199KGRB139","Concluído","","","BR2497032437338SPXLM1219415","2024-01-18 23:23","#F241","Protetor Hidratante Labial Diário Carmed Incolor Sabor Cereja 10g","#F241","","18.99","1","18.99","2.28","4.52","18.99","11.47","felipeuchyra"
"2401199KS58YGK","Concluído","","","BR2415609840027SPXLM1219828","2024-01-18 23:28","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","72.57","8.16","8.44","72.57","9.16","gui_malavasi"
"2401199M21FEP8","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-18 23:33","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","2","0.00","0.00","0.00","0.00","7.99","niviamelo760"
"2401199PW1Y6MW","Concluído","","","BR244345764186RSPXLM1218491","2024-01-19 00:23","#F196","Xô Insetos Repelente de Insetos Spray com 200ml","#F196","","16.99","1","16.99","2.04","4.36","16.99","10.32","iasmimmz114"
"2401199QGY10XT","Concluído","","","BR240142856364HSPXLM1219461","2024-01-19 00:35","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.48","12.63","carlacarlinha590"
"2401199QNC6NV1","Concluído","","","BR2455170053898SPXLM1219423","2024-01-19 00:37","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","10.32","jfindy"
"2401199RWY3AT8","Concluído","","","BR245971483403PSPXLM1219792","2024-01-19 01:00","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","86.05","9.16","jpaulomorandi"
"2401199WSUT1E8","Concluído","","","BR243619660158JSPXLM1524499","2024-01-19 02:27","#F513","Kit C/5 Vitamina C Infantil Sabor Laranja Ágil-C Kids C/25 Gomas","#F513","","31.99","1","31.99","3.84","5.56","31.99","9.16","nxc0qfleq_"
"240119ACS5Q595","Concluído","","","BR2491225194226SPXLM1229091","2024-01-19 06:55","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","47.99","5.76","6.84","47.99","9.16","amandabeatrizsilva809"
"240119AE4DFUN1","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 07:19","#F560","Protetor Hidratante Labial Diário Carmed Incolor Sabor Cereja 10g - Kit C/5","#F560","","76.99","1","0.00","0.00","0.00","0.00","9.16","kamilarocha238"
"240119AEHYF1UH","Concluído","","","BR2494069773333SPXLM1227533","2024-01-19 07:27","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.99","10.32","danyferraz31"
"240119AFMFSVGR","Concluído","","","BR245003195685JSPXLM1229462","2024-01-19 07:46","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.99","9.16","darileimor"
"240119AFWDV92A","Concluído","","","BR2438258151813SPXLM1227035","2024-01-19 07:51","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","11.47","nisilva.m"
"240119AGW1RXXC","Concluído","","","BR241304912672JSPXLM1231830","2024-01-19 08:09","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","31.60","9.16","julliety"
"240119AHEMD038","Concluído","","","BR241475267079M","2024-01-19 08:19","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","1","34.99","4.20","5.80","34.13","17.25","santos12lima"
"240119AHFE3P7K","Concluído","","","BR244447657742LSPXLM1230516","2024-01-19 08:19","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","75.46","8.16","8.44","75.46","14.94","jessicarayza119"
"240119AJ12R7NF","Concluído","","","BR2417209127512SPXLM1230983","2024-01-19 08:29","#F495","Suplemento Alimentar Catarinense Poli vitamínico Multi Kids C/150ml","#F495","","23.99","1","23.99","2.88","4.92","23.40","17.25","ingridfer10"
"240119AJ80X76Y","Concluído","","","BR245083207586DSPXLM1230870","2024-01-19 08:33","#F522","Kit C/3 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F522","","128.99","1","128.99","15.48","13.32","126.29","10.31","josihofman"
"240119AJW19945","Concluído","","","BR2451547565519SPXLM1226168","2024-01-19 08:44","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","9.16","beatrizzlimah"
"240119AKJ6C8WV","Concluído","","","BR2443080284395","2024-01-19 08:56","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","10.31","celecirosa"
"240119AMU3SHY2","Cancelado","Cancelado pelo comprador. Motivo : Não quero mais comprar","","","2024-01-19 09:19","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","0.00","0.00","0.00","0.00","23.88","jssicaferraz002"
"240119AP20BKDV","Concluído","","","BR248900888174GSPXLM1232023","2024-01-19 09:41","#F779","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml","#F779","","36.99","1","36.99","4.44","5.96","36.99","9.16","leonildacrepaldi"
"240119APFGAW1N","Concluído","","","BR241831876174CSPXLM1235824","2024-01-19 09:49","#F365","Suplemento Vitaminico  Lavitan A-z Mulher Com 30 Comprimidos","#F365","","11.97","1","49.96","6.00","10.00","49.96","10.31","elainesilva986"
"240119APFGAW1N","Concluído","","","BR241831876174CSPXLM1235824","2024-01-19 09:49","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","49.96","6.00","10.00","49.96","10.31","elainesilva986"
"240119APRCH98Y","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 09:53","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","0.00","0.00","0.00","0.00","10.31","leniangelaclemente"
"240119APW639MD","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 09:56","#F360","Helioderm Suncare Protetor Solar Corporal FPS 70 com 200ml 3em1","#F360","","49.99","2","0.00","0.00","0.00","0.00","9.16","thltslbt89"
"240119AQ1URFUK","Concluído","","","BR2422831274499SPXLM1230853","2024-01-19 09:59","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","66.50","13.79","lilihgomes395"
"240119AQ6UYHRP","Concluído","","","BR2425677692945SPXLM1230199","2024-01-19 10:02","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","54.98","5.64","6.76","54.98","7.99","marlysouza209"
"240119ARF971U8","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 10:24","#F780","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml - Kit C/2","#F780","","64.99","1","0.00","0.00","0.00","0.00","11.47","nildapereiratavares640"
"240119ARH3CXG4","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 10:25","#F522","Kit C/3 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F522","","128.99","1","0.00","0.00","0.00","0.00","10.31","rosicvaz"
"240119ARPY6RPD","Concluído","","","BR241334705580HSPXLM1231903","2024-01-19 10:28","#F522","Kit C/3 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F522","","128.99","1","128.99","15.48","13.32","128.99","10.31","rosicvaz"
"240119AS4K2514","Concluído","","","BR244648275267BSPXLM1231576","2024-01-19 10:36","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","47.15","4.56","6.04","47.15","9.16","9djat4eunn"
"240119ASVW8PJW","Concluído","","","BR2479022076254SPXLM1230786","2024-01-19 10:50","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","13.79","nandocostax"
"240119AT983GX6","Concluído","","","BR240742601169FSPXLM1230520","2024-01-19 10:57","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","50.99","5.64","6.76","50.99","7.99","angelamariadacunha"
"240119ATGGSQ35","Concluído","","","BR248225144845KSPXLM1539674","2024-01-19 11:01","#F298","Kit com 3 Vitamina Vita Mune A-Z Mulher com 60 Um","#F298","","33.99","1","41.98","4.08","5.72","41.98","7.99","nerlinunes411"
"240119ATK6KFYC","Concluído","","","BR242751125249JSPXLM1535198","2024-01-19 11:02","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","3","140.97","16.92","20.28","140.97","9.16","denisebertolucciroth"
"240119AUA0686N","Concluído","","","BR2445107233627SPXLM1542535","2024-01-19 11:15","#F360","Helioderm Suncare Protetor Solar Corporal FPS 70 com 200ml 3em1","#F360","","49.99","2","110.29","12.00","14.00","122.42","10.31","amandasoares421"
"240119AWQDSXJD","Concluído","","","BR245408252365KSPXLM1229061","2024-01-19 11:58","#F601","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles - Kit C/2","#F601","","74.99","1","74.99","9.00","9.00","74.99","9.16","rafaelcapucho994"
"240119AWSPB80E","Concluído","","","BR244539938782NSPXLM1229581","2024-01-19 11:59","#F741","Protetor Solar FPS 70 OAZ Euro Farma Resistente à Água C/200ml","#F741","","44.99","1","53.62","5.40","6.60","52.27","17.25","leidegomes927"
"240119B0B1UTGA","Concluído","","","BR244870505008ISPXLM1227834","2024-01-19 12:45","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","7.99","glaucio1986"
"240119B0MDA91V","Concluído","","","BR242119550540ISPXLM1231468","2024-01-19 12:50","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.96","10.31","mauricio934"
"240120B15X2ME2","Concluído","","","BR242231422919LSPXLM1230608","2024-01-19 13:00","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","2","141.14","16.32","16.88","141.14","10.31","luiacostasilva"
"240120B1RDAS5S","Concluído","","","BR249430238468ISPXLM1230240","2024-01-19 13:10","#F196","Xô Insetos Repelente de Insetos Spray com 200ml","#F196","","16.99","1","16.99","2.04","4.36","16.99","9.16","anapaularamoss"
"240120B232PH72","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 13:16","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","0.00","0.00","0.00","0.00","10.32","nubia2378"
"240120B2BJJEDY","Concluído","","","BR241295106337M","2024-01-19 13:21","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","68.42","8.16","8.44","68.42","20.43","rosecleidefernandes172"
"240120B2JBWXX5","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-19 13:25","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","0.00","0.00","0.00","0.00","10.32","nubia2378"
"240120B2Q0R2UM","Concluído","","","BR242265013052USPXLM1229950","2024-01-19 13:27","#F495","Suplemento Alimentar Catarinense Poli vitamínico Multi Kids C/150ml","#F495","","23.99","1","35.46","2.88","4.92","35.40","11.47","crisisabelly17"
"240120B38NBNKC","Concluído","","","BR245973128035H","2024-01-19 13:37","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","52.05","5.64","6.76","52.05","25.06","rosehshd"
"240120B4S9Q14K","Concluído","","","BR247584049906GSPXLM1227828","2024-01-19 14:05","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","42.57","4.56","6.04","42.57","9.16","v9hfa05fz2"
"240120B4TA45TT","Concluído","","","BR2416705548149SPXLM1537751","2024-01-19 14:05","#F779","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml","#F779","","36.99","1","36.99","4.44","5.96","36.99","9.16","jack040388"
"240120B4VV41KS","Concluído","","","BR247479521367YSPXLM1230495","2024-01-19 14:07","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","74.89","8.16","8.44","74.89","13.79","dorasilva270"
"240120B51B6UMJ","Concluído","","","BR247854955936E","2024-01-19 14:09","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","9.16","cassiadiasteixeira"
"240120B562T8QN","Concluído","","","BR243374928303JSPXLM1534980","2024-01-19 14:12","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","9.16","walansy"
"240120B5DCHH7D","Concluído","","","BR243036952912DSPXLM1536449","2024-01-19 14:16","#F522","Kit C/3 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F522","","128.99","1","128.99","15.48","13.32","128.99","10.31","henriquepassos814"
"240120B5RRRCYH","Concluído","","","BR245160556082ESPXLM1228616","2024-01-19 14:22","#F512","Kit C/3 Vitamina C Infantil Sabor Laranja Ágil-C Kids C/25 Gomas","#F512","","21.99","1","21.99","2.64","4.76","21.99","6.84","biahsantos17"
"240120B5TG3S16","Concluído","","","BR2402896296562SPXLM1537488","2024-01-19 14:23","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","10.31","miriancozer"
"240120B5VNPNQQ","Cancelado","Cancelado pelo comprador. Motivo : Achei mais barato em outro lugar","","","2024-01-19 14:24","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","0.00","0.00","0.00","0.00","11.47","patrikcesarcunhadacosta"
"240120B6RSXWUG","Cancelado","Cancelado pelo comprador. Motivo : É necessário modificar o pedido","","","2024-01-19 14:40","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","11.47","joelmaseabra"
"240120B741HUPW","Concluído","","","BR249848073095RSPXLM1227829","2024-01-19 14:46","#F704","Lavitan Memória Suplemento Alimentar para a Memória C/60 Comprimidos","#F704","","25.99","1","69.14","7.56","11.04","73.63","10.32","fabiana_nery"
